idValoracion,emailUsuario,idPelicula,puntuacion
883,christopher50@example.com,3,8
884,smiththomas@example.net,4,6
885,anarocha@example.net,5,8
886,colemanregina@example.com,4,6
887,ngutierrez@example.org,1,4
888,michellejacobs@example.com,5,2
889,ethan50@example.com,1,3
890,kclayton@example.net,4,10
891,rnovak@example.org,3,8
892,martinphillips@example.org,4,7
893,moorelynn@example.org,5,9
894,angelamiller@example.com,3,2
895,omar09@example.org,1,9
896,jacob97@example.net,4,6
897,vaughnkenneth@example.org,4,3
898,denise55@example.com,2,7
899,kimross@example.com,2,4
900,mary25@example.org,2,1
901,xgibson@example.net,4,10
902,denisecole@example.com,3,3
903,jenny23@example.net,4,9
904,oliviaowen@example.com,2,7
905,donald35@example.net,2,7
906,robertadams@example.com,4,8
907,evanjackson@example.net,4,5
908,hsmith@example.net,3,10
909,ahart@example.net,2,7
910,thomasjohn@example.net,5,7
911,phaynes@example.org,1,4
912,wandagallegos@example.org,5,6
913,andrew90@example.com,3,9
914,christina42@example.org,4,10
915,gonzalezdaisy@example.org,2,9
916,josephrosario@example.com,5,10
917,pamelapatel@example.com,5,7
918,zunigascott@example.net,3,3
919,andrewparker@example.net,3,1
920,englishcurtis@example.net,3,2
921,ggibson@example.com,3,5
922,anthonyclark@example.net,2,6
923,fordjoshua@example.com,1,5
924,melissa90@example.org,2,5
925,smithtravis@example.com,1,10
926,zvalencia@example.org,1,8
927,christysaunders@example.net,1,6
928,codyhill@example.net,1,2
929,shawnramsey@example.com,1,5
930,umitchell@example.com,4,2
931,oparrish@example.com,1,4
932,kevinclarke@example.net,2,8
933,padillamelissa@example.net,4,10
934,huntjodi@example.com,4,2
935,dawnsnyder@example.net,5,1
936,brownmary@example.org,1,9
937,lopezjanet@example.net,3,8
938,marcusprice@example.net,3,3
939,haleyfisher@example.com,5,10
940,darlene40@example.com,5,8
941,stephanie67@example.org,4,5
942,osbornedakota@example.com,5,2
943,mgoodman@example.org,1,6
944,uking@example.net,2,3
945,jeremytaylor@example.net,5,10
946,amy11@example.com,1,7
947,ballardgarrett@example.org,5,4
948,lukehicks@example.net,1,2
949,payers@example.net,2,4
950,abrooks@example.org,4,6
951,todd59@example.net,4,10
952,joseph40@example.com,1,8
953,robynjackson@example.org,3,9
954,summersbeverly@example.com,3,8
955,ccruz@example.net,3,2
956,josephking@example.net,5,3
957,angela46@example.com,5,8
958,ericwaters@example.org,2,6
959,zwalker@example.org,2,8
960,sarahadams@example.com,3,5
961,diazbrenda@example.com,1,4
962,tlane@example.net,4,8
963,derrickryan@example.org,1,4
964,frostcharles@example.org,5,9
965,aaronthompson@example.net,3,10
966,calvinanderson@example.com,5,2
967,marcushernandez@example.net,1,9
968,rross@example.org,3,3
969,dbrooks@example.net,3,6
970,wilkersonkristina@example.org,2,10
971,cheyenne33@example.net,5,5
972,mccarthylinda@example.org,1,9
973,carlsonrachel@example.org,1,4
974,larry39@example.com,1,5
975,ayoung@example.org,4,4
976,jasonmorris@example.net,1,2
977,tamaraleon@example.org,4,9
978,jamessantos@example.net,1,4
979,richardroach@example.net,4,9
980,mariajames@example.net,4,10
981,eugene24@example.net,2,4
982,efitzpatrick@example.org,1,7
983,kellertiffany@example.com,5,10
984,fwilliams@example.net,4,6
985,williamcunningham@example.org,1,1
986,benjamin22@example.net,4,4
987,oconnornorma@example.org,4,8
988,joseph77@example.com,2,4
989,jennifer17@example.org,2,7
990,sabrina45@example.org,2,2
991,anita89@example.net,5,4
992,latoyasolis@example.com,2,4
993,lauramcdonald@example.com,3,4
994,brooke34@example.com,4,3
995,cfoster@example.com,3,8
996,richard60@example.com,1,5
997,oadams@example.org,4,9
998,jessicajones@example.net,1,3
999,cynthiawright@example.net,1,8
1000,hortonjessica@example.net,5,3
1001,phunt@example.com,3,2
1002,wmiller@example.com,1,7
1003,eileenking@example.net,3,8
1004,cbenson@example.com,5,4
1005,bvilla@example.org,2,6
1006,evanskayla@example.org,4,10
1007,stephaniehernandez@example.net,5,2
1008,edurham@example.net,3,4
1009,robertsonjeremy@example.org,2,9
1010,hcrawford@example.org,1,9
1011,weberlouis@example.com,4,4
1012,connercheryl@example.com,2,10
1013,jessicaclark@example.com,5,4
1014,elucas@example.net,2,8
1015,karenjackson@example.net,3,5
1016,gonzalezandrew@example.org,2,10
1017,judith21@example.net,5,3
1018,ascott@example.com,4,6
1019,osbornemelanie@example.net,4,7
1020,smithcassandra@example.net,3,4
1021,chenkayla@example.org,5,10
1022,andersonmegan@example.org,3,2
1023,sprice@example.com,3,7
1024,katherinewilliams@example.net,1,1
1025,jeffrey47@example.org,5,8
1026,aaronthompson@example.com,5,3
1027,cindythompson@example.net,4,8
1028,nicole25@example.net,4,7
1029,pamela30@example.com,5,7
1030,jacksonhannah@example.com,4,6
1031,amberanderson@example.org,2,3
1032,nathaniel39@example.net,1,1
1033,grahambrittany@example.net,1,2
1034,jeromephillips@example.net,2,5
1035,evansanthony@example.net,5,6
1036,jacobdonaldson@example.org,1,6
1037,jeffreyrosales@example.com,2,5
1038,trandaniel@example.net,4,9
1039,xross@example.com,4,2
1040,wjohnston@example.com,2,8
1041,michellegomez@example.com,2,10
1042,jeremynewman@example.net,1,5
1043,tammy14@example.org,4,8
1044,elizabeth76@example.org,1,5
1045,susan02@example.com,4,7
1046,carterkeith@example.net,1,10
1047,fconner@example.net,3,7
1048,heather98@example.net,3,6
1049,orodriguez@example.net,5,5
1050,williamspaul@example.com,5,5
1051,heatherroberts@example.com,5,10
1052,rogerslaura@example.org,1,10
1053,reynoldsdouglas@example.org,4,5
1054,ashley99@example.net,4,6
1055,aaron47@example.org,5,1
1056,omoreno@example.com,3,2
1057,ppowell@example.net,5,8
1058,mlawson@example.net,4,4
1059,steven29@example.com,3,4
1060,erica51@example.net,1,10
1061,jacobobrien@example.net,5,1
1062,zbrown@example.org,1,1
1063,charlotte25@example.net,3,2
1064,ufoster@example.com,5,10
1065,michaelharris@example.com,5,3
1066,ellisnorman@example.org,5,2
1067,jasminemarks@example.net,4,7
1068,tristanthomas@example.net,4,1
1069,annalynch@example.net,3,1
1070,hillmonica@example.org,2,7
1071,fowlernicole@example.org,4,6
1072,adam20@example.org,1,2
1073,stevekrueger@example.org,2,5
1074,gbright@example.org,1,9
1075,smithrenee@example.com,5,7
1076,burnettkimberly@example.org,5,2
1077,dean06@example.net,3,6
1078,kayla96@example.com,3,8
1079,maria73@example.com,5,5
1080,melissa45@example.com,5,4
1081,phillipsjames@example.com,5,4
1082,schan@example.com,1,3
1083,andersonryan@example.org,4,1
1084,davidsonrobert@example.org,5,8
1085,brian34@example.net,5,5
1086,holmesmaria@example.net,3,5
1087,cynthiacruz@example.net,2,8
1088,xgreene@example.net,3,7
1089,craigkathryn@example.org,1,3
1090,lopezkim@example.org,1,1
1091,nguyenrobert@example.org,5,2
1092,wromero@example.org,5,2
1093,dbishop@example.com,1,9
1094,acontreras@example.net,4,10
1095,cody05@example.com,5,3
1096,jessicaclark@example.net,1,7
1097,dixonrobert@example.net,1,10
1098,stephaniemills@example.com,5,9
1099,caitlin39@example.com,1,9
1100,middletonwalter@example.com,4,6
1101,michelle92@example.net,4,2
1102,lanejames@example.org,5,8
1103,lmoran@example.com,5,3
1104,ashleyjohnson@example.net,2,9
1105,john62@example.org,5,5
1106,combsanthony@example.org,2,5
1107,jeffery83@example.com,5,5
1108,evanssarah@example.com,3,7
1109,kimberlyosborne@example.com,2,6
1110,christine11@example.com,5,3
1111,pruittthomas@example.org,5,8
1112,christie68@example.net,3,1
1113,amycortez@example.com,3,8
1114,michelle76@example.org,3,9
1115,jessica27@example.org,5,10
1116,aharrison@example.com,2,5
1117,olsonpatricia@example.com,3,6
1118,parsonsamy@example.org,4,1
1119,mcmillanbrandon@example.net,4,6
1120,palmermatthew@example.com,2,5
1121,jennifervazquez@example.com,3,8
1122,william97@example.net,5,5
1123,nicholas00@example.org,3,4
1124,kathryn32@example.org,3,2
1125,murillomichael@example.com,4,3
1126,paulalee@example.org,4,3
1127,stanleyjessica@example.org,4,1
1128,gnorman@example.com,1,6
1129,rbrock@example.com,3,4
1130,melindarose@example.net,5,10
1131,kathleen40@example.org,5,7
1132,oward@example.com,4,1
1133,zhawkins@example.org,2,10
1134,diaztina@example.com,5,4
1135,linda20@example.net,3,7
1136,plawson@example.com,1,2
1137,smithadrienne@example.net,1,4
1138,jeffrey54@example.net,1,6
1139,ian64@example.com,2,2
1140,stevenwagner@example.net,2,3
1141,tammysmith@example.org,3,4
1142,jjohnson@example.com,3,7
1143,heathchristopher@example.org,4,1
1144,dsmith@example.org,4,1
1145,connorowens@example.net,5,7
1146,boydjessica@example.com,3,9
1147,randyfitzpatrick@example.net,2,1
1148,deanna31@example.com,1,9
1149,chelsey97@example.org,1,6
1150,kenneth98@example.net,4,5
1151,xsolis@example.net,4,5
1152,yvettebaker@example.net,5,10
1153,corey24@example.net,2,2
1154,thomasroach@example.org,1,6
1155,ahumphrey@example.com,1,3
1156,stevenhaas@example.org,4,2
1157,christina09@example.com,2,3
1158,piercekimberly@example.com,5,8
1159,william16@example.com,2,5
1160,williamscourtney@example.org,2,9
1161,edward61@example.org,5,6
1162,clarkcrystal@example.org,1,4
1163,marcusnelson@example.org,3,7
1164,dconner@example.com,1,9
1165,kimberly83@example.net,5,1
1166,heatherbenton@example.net,1,1
1167,lopezstacy@example.net,3,7
1168,donaldtrujillo@example.org,2,6
1169,georgeshane@example.net,2,10
1170,courtney97@example.net,5,5
1171,xharrison@example.org,5,6
1172,garmstrong@example.net,1,5
1173,jason89@example.org,3,3
1174,yandrews@example.net,4,6
1175,townsendjoshua@example.net,1,9
1176,pattersonrebecca@example.net,4,7
1177,mayercory@example.com,5,8
1178,blakemelton@example.com,1,6
1179,doconnell@example.net,5,6
1180,fergusonpamela@example.net,2,2
1181,alyssa80@example.org,2,10
1182,barrythomas@example.org,1,9
1183,staceybryant@example.com,1,1
1184,josephmclaughlin@example.org,4,6
1185,vanessa30@example.com,5,3
1186,heatherpollard@example.org,2,7
1187,dakotarichardson@example.net,2,3
1188,nhughes@example.net,1,1
1189,teresa94@example.net,2,3
1190,pkeller@example.org,2,4
1191,rwebster@example.org,2,3
1192,dhale@example.org,2,1
1193,thomaschad@example.net,5,3
1194,shelby36@example.net,4,9
1195,qsalazar@example.net,2,7
1196,btorres@example.org,4,2
1197,reedthomas@example.org,1,6
1198,aprilbrown@example.org,5,1
1199,zjordan@example.com,3,10
1200,newmanelizabeth@example.net,2,1
1201,frich@example.com,5,5
1202,nicholas62@example.net,3,3
1203,grahamanne@example.net,5,2
1204,nelsonnicole@example.com,2,2
1205,banksanthony@example.org,2,5
1206,thomasdale@example.org,4,2
1207,wilsonrita@example.org,2,7
1208,randalljohnson@example.com,1,6
1209,robinsonnatalie@example.net,2,8
1210,john52@example.com,3,10
1211,iwoods@example.com,1,9
1212,brian85@example.org,4,5
1213,dsilva@example.com,3,9
1214,erin17@example.org,5,8
1215,nunezamanda@example.org,5,9
1216,johnreynolds@example.org,5,10
1217,gonzaleznathan@example.com,4,6
1218,robertsjesse@example.com,3,7
1219,taylorelizabeth@example.org,3,2
1220,oclayton@example.com,5,1
1221,hoffmandaryl@example.com,2,3
1222,ybray@example.net,3,9
1223,caseyreynolds@example.org,5,10
1224,rmcbride@example.com,2,10
1225,meltonelizabeth@example.com,3,3
1226,qturner@example.com,1,1
1227,frankjensen@example.net,3,7
1228,rayandrew@example.com,1,4
1229,whitneyjefferson@example.org,3,5
1230,wmueller@example.org,3,2
1231,taylorwhite@example.net,3,8
1232,fryan@example.com,5,4
1233,jasonlane@example.com,4,2
1234,mcguirechristopher@example.com,2,9
1235,davischristopher@example.org,4,5
1236,erin84@example.net,1,10
1237,wesleyhogan@example.net,2,1
1238,justin63@example.com,2,8
1239,craiglauren@example.org,4,1
1240,kelly68@example.org,2,9
1241,jamesrandall@example.com,1,7
1242,rebekahdavis@example.org,3,4
1243,icardenas@example.org,1,5
1244,leah44@example.com,3,8
1245,pennylogan@example.com,3,9
1246,katherine91@example.org,1,3
1247,janet08@example.net,4,4
1248,rayshelly@example.org,4,4
1249,hodgesmolly@example.net,2,10
1250,wilkersonmindy@example.net,5,9
1251,michael80@example.org,2,1
1252,mcintoshelizabeth@example.net,4,8
1253,roblesnicholas@example.net,2,3
1254,adavis@example.com,1,6
1255,angela05@example.com,1,8
1256,melinda61@example.com,3,7
1257,ucollier@example.com,4,7
1258,cbrown@example.org,1,2
1259,ehunter@example.net,1,8
1260,robert01@example.com,3,10
1261,jamesbruce@example.org,5,3
1262,bradleystewart@example.net,3,8
1263,huffbarbara@example.org,1,10
1264,johnmarshall@example.com,4,7
1265,smithcaitlyn@example.net,4,7
1266,pmartin@example.net,4,2
1267,ijones@example.org,5,2
1268,debrashannon@example.net,5,4
1269,michaelmahoney@example.net,2,4
1270,andersonwilliam@example.net,5,3
1271,scottwalton@example.net,2,2
1272,ujohnson@example.org,5,6
1273,gdavis@example.org,2,10
1274,garrettjessica@example.org,1,1
1275,hobrien@example.net,2,3
1276,rhoward@example.org,4,1
1277,rachel40@example.net,4,10
1278,vellis@example.com,5,8
1279,davidanderson@example.com,1,9
1280,shari13@example.org,5,9
1281,melaniegould@example.net,5,1
1282,nbrown@example.com,1,3
1283,angela83@example.net,2,7
1284,kreid@example.com,5,6
1285,rossandrea@example.net,5,4
1286,john69@example.com,2,4
1287,hscott@example.org,3,10
1288,cdurham@example.net,4,4
1289,ashleygutierrez@example.com,1,6
1290,jfrazier@example.org,1,8
1291,cbrown@example.net,1,5
1292,fwaters@example.com,5,5
1293,paulmorgan@example.org,1,5
1294,frosterica@example.net,4,6
1295,harrisleon@example.com,4,1
1296,james27@example.com,5,2
1297,nicole86@example.com,1,6
1298,benjaminflores@example.org,3,5
1299,bbarry@example.net,3,5
1300,brayallison@example.com,4,2
1301,ddavis@example.com,4,9
1302,paulgarner@example.net,5,5
1303,jeffrey53@example.org,3,1
1304,michaelburton@example.net,5,8
1305,adriana30@example.org,4,4
1306,garciarobert@example.com,3,3
1307,harperapril@example.net,5,8
1308,ballrobert@example.net,4,2
1309,gwendolyn63@example.net,1,9
1310,gkidd@example.net,5,5
1311,austinjeanne@example.org,4,5
1312,carmenstrickland@example.org,4,9
1313,andrewcobb@example.org,2,10
1314,kimberlyadams@example.net,4,5
1315,mcdowelltammy@example.org,3,5
1316,rcampbell@example.org,2,10
1317,uowens@example.com,3,4
1318,matthew39@example.com,1,6
1319,alyssamerritt@example.com,3,10
1320,cheryl18@example.org,4,4
1321,andrew08@example.org,3,9
1322,uandrade@example.com,3,3
1323,millerdaniel@example.com,2,8
1324,gweber@example.org,4,8
1325,emccarty@example.net,5,1
1326,agraham@example.com,1,3
1327,andrea03@example.org,3,4
1328,bakerderrick@example.com,3,9
1329,calhounzachary@example.net,2,9
1330,chelsea80@example.com,2,10
1331,casey82@example.net,1,3
1332,hallrobert@example.com,4,4
1333,victoriaanderson@example.com,4,3
1334,andrew06@example.net,2,6
1335,jeremypayne@example.com,3,1
1336,brentallen@example.com,1,7
1337,albertcampbell@example.org,2,10
1338,christine87@example.com,1,2
1339,moralesmichael@example.net,1,7
1340,ashley17@example.com,1,5
1341,watsonamanda@example.net,4,6
1342,zsantos@example.org,3,1
1343,ihuerta@example.net,4,10
1344,kevinlawrence@example.net,5,10
1345,craigschultz@example.com,5,10
1346,coopertammy@example.org,5,1
1347,tlewis@example.com,4,8
1348,spencestacey@example.org,4,9
1349,brettmoore@example.org,1,5
1350,rogerwillis@example.com,3,3
1351,amyjones@example.net,3,5
1352,paul03@example.org,3,8
1353,toddfox@example.net,1,9
1354,jennifer50@example.net,2,7
1355,don08@example.org,1,4
1356,yolandalee@example.com,4,10
1357,oarellano@example.com,3,7
1358,brittanywiggins@example.com,1,3
1359,tbaker@example.net,3,8
1360,michellewilliams@example.org,5,4
1361,goodmanjoseph@example.com,4,3
1362,ramseyangela@example.org,1,5
1363,dylan25@example.org,1,3
1364,wriley@example.com,2,8
1365,whitedavid@example.org,1,10
1366,danielpowell@example.org,5,10
1367,brendawilkinson@example.com,1,1
1368,qholmes@example.com,4,2
1369,thorntonvictor@example.net,3,1
1370,bobbysmith@example.org,5,10
1371,briannabaker@example.com,3,7
1372,ewong@example.net,4,2
1373,hobbsriley@example.org,5,4
1374,hjames@example.org,5,8
1375,mhernandez@example.org,4,5
1376,johnslisa@example.org,1,9
1377,allen21@example.org,1,8
1378,ihughes@example.org,4,6
1379,patriciaedwards@example.net,3,8
1380,tclark@example.org,4,8
1381,mallory41@example.org,1,10
1382,kelleycynthia@example.com,1,9
1383,cnorman@example.com,1,10
1384,michaelmoore@example.net,4,8
1385,fharris@example.org,5,2
1386,lukeedwards@example.org,4,9
1387,annette40@example.org,4,9
1388,johngibson@example.net,1,9
1389,raynicole@example.com,5,7
1390,kennethrobinson@example.com,3,3
1391,wingram@example.net,2,9
1392,ojohnson@example.com,2,1
1393,landrytim@example.com,3,1
1394,rrogers@example.net,5,3
1395,thomasleslie@example.net,5,1
1396,aprilgarcia@example.com,1,9
1397,paul94@example.org,2,7
1398,alison31@example.org,5,6
1399,scarlson@example.net,3,10
1400,crystalballard@example.org,3,5
1401,jesse15@example.com,5,8
1402,benjamin13@example.org,1,8
1403,howemelissa@example.net,3,3
1404,adamcarson@example.com,3,9
1405,charlestaylor@example.com,3,4
1406,csmith@example.org,5,9
1407,ryan78@example.com,1,6
1408,edwardnorman@example.org,5,7
1409,lynnrandall@example.com,4,9
1410,sschroeder@example.com,1,5
1411,edwinreid@example.com,3,8
1412,mccalledward@example.net,1,9
1413,robert74@example.com,4,3
1414,scott93@example.org,4,3
1415,michelle01@example.com,2,3
1416,znguyen@example.org,1,3
1417,forddebbie@example.org,5,3
1418,joneswilliam@example.org,2,8
1419,fespinoza@example.com,2,8
1420,mayopeter@example.com,1,1
1421,audrey34@example.net,2,2
1422,blakegary@example.net,1,1
1423,villanuevavanessa@example.com,2,2
1424,meyerjessica@example.org,2,5
1425,alexanderbeverly@example.org,3,10
1426,forddouglas@example.net,1,3
1427,hernandeztracy@example.org,1,5
1428,nhenderson@example.net,3,10
1429,williambarnes@example.org,4,7
1430,andrew20@example.net,3,6
1431,johngreen@example.net,2,9
1432,andre27@example.com,5,1
1433,mary39@example.org,4,10
1434,rodgersjoseph@example.org,3,10
1435,kwaters@example.com,4,7
1436,meghansanders@example.net,1,8
1437,james31@example.net,2,6
1438,max75@example.org,2,9
1439,slindsey@example.net,2,8
1440,shannon19@example.com,5,1
1441,jameshernandez@example.org,1,5
